X1,datotid_senest_aendret_i_sfien_,overskrift_,token_length_mean_mean,token_length_mean_std,token_length_mean_count,token_length_mean_se,token_length_median_mean,token_length_median_std,token_length_median_count,token_length_median_se,token_length_std_mean,token_length_std_std,token_length_std_count,token_length_std_se,sentence_length_mean_mean,sentence_length_mean_std,sentence_length_mean_count,sentence_length_mean_se,sentence_length_median_mean,sentence_length_median_std,sentence_length_median_count,sentence_length_median_se,sentence_length_std_mean,sentence_length_std_std,sentence_length_std_count,sentence_length_std_se,syllables_per_token_mean_mean,syllables_per_token_mean_std,syllables_per_token_mean_count,syllables_per_token_mean_se,syllables_per_token_median_mean,syllables_per_token_median_std,syllables_per_token_median_count,syllables_per_token_median_se,syllables_per_token_std_mean,syllables_per_token_std_std,syllables_per_token_std_count,syllables_per_token_std_se,n_tokens_mean,n_tokens_std,n_tokens_count,n_tokens_se,n_unique_tokens_mean,n_unique_tokens_std,n_unique_tokens_count,n_unique_tokens_se,proportion_unique_tokens_mean,proportion_unique_tokens_std,proportion_unique_tokens_count,proportion_unique_tokens_se,n_characters_mean,n_characters_std,n_characters_count,n_characters_se,n_sentences_mean,n_sentences_std,n_sentences_count,n_sentences_se,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_count,flesch_reading_ease_se,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_count,flesch_kincaid_grade_se,gunning_fog_mean,gunning_fog_std,gunning_fog_count,gunning_fog_se,automated_readability_index_mean,automated_readability_index_std,automated_readability_index_count,automated_readability_index_se,coleman_liau_index_mean,coleman_liau_index_std,coleman_liau_index_count,coleman_liau_index_se,lix_mean,lix_std,lix_count,lix_se,rix_mean,rix_std,rix_count,rix_se,dependency_distance_mean_mean,dependency_distance_mean_std,dependency_distance_mean_count,dependency_distance_mean_se,dependency_distance_std_mean,dependency_distance_std_std,dependency_distance_std_count,dependency_distance_std_se,prop_adjacent_dependency_relation_mean_mean,prop_adjacent_dependency_relation_mean_std,prop_adjacent_dependency_relation_mean_count,prop_adjacent_dependency_relation_mean_se,prop_adjacent_dependency_relation_std_mean,prop_adjacent_dependency_relation_std_std,prop_adjacent_dependency_relation_std_count,prop_adjacent_dependency_relation_std_se,dw_ek_borger_mean,dw_ek_borger_std,dw_ek_borger_count,dw_ek_borger_se,dw_sk_kontakt_mean,dw_sk_kontakt_std,dw_sk_kontakt_count,dw_sk_kontakt_se,dw_sk_lpr3kontakt_mean,dw_sk_lpr3kontakt_std,dw_sk_lpr3kontakt_count,dw_sk_lpr3kontakt_se,afdeling_resultat_udfoert_mean,afdeling_resultat_udfoert_std,afdeling_resultat_udfoert_count,afdeling_resultat_udfoert_se,quarter,date
10,2,Samtale med behandlingssigte,4.6969826697107315,0.9062214904335941,100,0.09062214904335941,3.73,1.1599808427536877,100,0.11599808427536877,2.9310019247754684,0.7230292988227692,100,0.0723029298822769,13.587360148311483,4.3202983526688294,100,0.43202983526688293,13.065,4.686998458017086,100,0.46869984580170865,7.783874688280423,3.2935657531528495,100,0.32935657531528506,1.72715153861252,0.2393754850805789,100,0.02393754850805789,1.12,0.4151183353252809,100,0.04151183353252809,1.0072506530230994,0.16604979808005058,100,0.01660497980800506,224.31,197.16663182970564,100,19.71666318297057,124.31,81.03954577734243,100,8.103954577734244,0.6570346303355039,0.14815212130366237,100,0.01481521213036624,1050.26,912.5357457506676,100,91.25357457506676,17.05,16.515909073534296,100,1.6515909073534298,46.92680928284468,18.618555027395054,100,1.8618555027395054,10.089458613469214,2.5270433361695193,100,0.252704333616952,13.316720353472858,3.4893283766003105,100,0.348932837660031,7.486468448493287,3.8691699041949303,100,0.386916990419493,9.302886334767773,4.497991838248758,100,0.44979918382487594,36.568854197379345,8.257154595917326,100,0.8257154595917324,2.9124139992651585,0.962675948756639,100,0.09626759487566391,2.3791466477513348,0.41498545161618405,100,0.04149854516161838,0.9022752290356533,0.34354093029969407,100,0.03435409302996942,0.3705178591453847,0.039646423357361904,100,0.0039646423357361914,0.10711989272687653,0.05079861776479408,100,0.005079861776479408,3448585.99,1778278.3549730296,100,177827.835497303,1680680.69,1206077.668318546,100,120607.76683185459,-1,0,100,0,660002.3,3.3799766898778807,100,0.33799766898963113,2,2011-04-01T00:00:00Z
11,2,Semistruktureret diagnostisk interview,5.913636363636364,0.42864865498621096,3,0.24748041634405996,6.333333333333333,1.5275252316519465,3,0.8819171036881969,2.7271788295169945,0.4778715479566809,3,0.2758992668508529,8,3,3,1.7320508075688774,7.833333333333333,2.753785273643051,3,1.5898986690282428,2.0138409955990952,3.488074922742725,3,2.0138409955990957,2.1083333333333334,0.10103629710818458,3,0.05833333333333338,2.3333333333333335,0.5773502691896258,3,0.33333333333333337,1.062008335377964,0.18993883637478526,3,0.10966123831054654,19,21.702534414210707,3,12.52996408614167,17.666666666666668,19.39931270260195,3,11.200198410940963,0.9696969696969697,0.05248638810814775,3,0.030303030303030276,110.66666666666667,123.43554323343552,3,71.2655441133917,2,1.7320508075688772,3,1,20.350000000000023,5.5509728877017634,3,3.2048556909789276,12.408333333333337,0.1706116447764736,3,0.098502679038582,18.472727272727273,6.691205527030139,3,3.8631693122339628,10.423227272727274,0.7809429733891934,3,0.4508776359079979,14.868545454545455,0.9044078835540433,3,0.5221601350271468,51.86363636363637,11.37826331357549,3,6.569243387003253,3.25,0.4330127018922193,3,0.25,2.001266849092936,0.5019014727606175,3,0.28977295040501216,0.3260785737513056,0.5647846569968565,3,0.3260785737513056,0.369117597378467,0.03323580546977818,3,0.019188701234710472,0.0199145897091557,0.03449308118814599,3,0.019914589709155703,2261070.6666666665,1993776.0056509192,3,1151107.1135663749,3620822.6666666665,159.41246291716348,3,92.03682837743693,-1,0,3,0,660004.3333333334,5.7735026919046595,3,3.3333333333333335,2,2011-04-01T00:00:00Z
12,2,Telefonkonsultation,4.926838428966503,0.909796712730311,81,0.10108852363670123,3.9876543209876543,1.2373745104099834,81,0.13748605671222036,2.987694602839031,0.6970188364854422,81,0.07744653738727136,11.33203478169365,4.5346725895094275,81,0.5038525099454919,10.537037037037036,4.745246159169311,81,0.5272495732410347,5.948134886010957,3.726626778466027,81,0.4140696420517809,1.8204602135016101,0.31022417266326563,81,0.03446935251814062,1.3271604938271604,0.5486374817853343,81,0.06095972019837048,1.0682495509662853,0.25242497028175886,81,0.02804721892019543,77.9753086419753,71.12049200276986,81,7.90227688919665,53.81481481481482,38.65782944990287,81,4.295314383322541,0.7955640167746784,0.1361696108235015,81,0.015129956758166835,374,325.11832461428565,81,36.124258290476185,6.728395061728395,5.5362720888676815,81,0.6151413432075201,41.322050634344755,25.59802121193545,81,2.8442245791039387,10.310924084179524,3.687159071651066,81,0.4096843412945628,13.79952988738103,4.6325856544297475,81,0.514731739381083,7.441426391279054,4.291218758508373,81,0.476802084278708,10.111156503122308,4.808679076014986,81,0.5342976751127764,37.31673120486966,11.24557951337677,81,1.2495088348196413,2.784810758153838,1.3194193335717381,81,0.14660214817463757,2.2103501052912304,0.4830851771020137,81,0.05367613078911262,0.7732434106357331,0.4347738109182385,81,0.04830820121313762,0.37306126732518413,0.06331861567623308,81,0.007035401741803677,0.09285450053573105,0.06876320352896031,81,0.007640355947662259,3365077.8518518517,1742617.6863487663,81,193624.18737208517,1940646.6296296297,1199874.4418634125,81,133319.38242926807,-1,0,81,0,660005.074074074,4.944132324732722,81,0.5493480360811602,2,2011-04-01T00:00:00Z
13,3,"Aftaler, Psykiatri",4.875981265034102,0.8469138013930665,122,0.07667597284282665,4.057377049180328,1.0188243129342425,122,0.09224001925775802,2.8947549793306577,1.0037574874477473,122,0.09087593297184572,9.774757528446052,5.896964230733904,122,0.5338860560155404,9.569672131147541,5.858636195688531,122,0.5304159987683638,3.0340834340836023,3.768492209114308,122,0.3411832536075826,1.690421532708173,0.3439865050334642,122,0.03114307486176322,1.151639344262295,0.374217333449577,122,0.03388004546589938,1.013893570406139,0.38096326556213694,122,0.03449079346246217,26.434426229508198,27.42623094562837,122,2.483054279796872,22.19672131147541,19.01180118249406,122,1.7212476036691353,0.9232463012853578,0.09655821128331873,122,0.00874196969506639,132.00819672131146,139.89455863458124,122,12.665458233270664,2.6885245901639343,1.9753939546960833,122,0.1788437654162909,53.90395944151582,30.946005313099906,122,2.8017196780572426,8.169129522050405,5.077559244975423,122,0.459700614318937,11.519788858185906,5.075659238119072,122,0.45952859578071154,6.42325052253365,4.96844519025386,122,0.44982189197099626,8.261827103220552,6.305602079871829,122,0.5708823885484524,35.13161015186557,12.238676372383622,122,1.1080376959466955,2.4632673337591373,1.7680658822157516,122,0.1600731636987268,1.9728856852366794,0.7769464681387173,122,0.07034142812803862,0.454178828558669,0.4584438172003298,122,0.04150555300881185,0.41711834107205303,0.08867017700420037,122,0.008027820626797452,0.07214690027501182,0.07931858798194061,122,0.007181167537984139,3033515.1885245903,1807613.8067672055,122,163653.66455242582,2157148.3140495867,1286877.7095532755,121,116508.43349989325,-1,0,122,0,660002.524590164,2.829049762378218,122,0.2561301308268293,3,2011-07-01T00:00:00Z
14,3,"Aktuelt socialt, Psykiatri",4.559975054297601,0.5698359793667613,143,0.04765207847600196,3.590909090909091,0.7307057259078514,143,0.06110468249568718,2.880057088239716,0.6686599663619769,143,0.055916155428181326,12.531796160198066,5.237648022097416,143,0.4379941309708408,11.821678321678322,5.548570934657059,143,0.46399481110645413,5.921711234064328,3.944557502382805,143,0.3298604694381147,1.6970845191638781,0.2019151328768429,143,0.016884991656777988,1.1573426573426573,0.3725605179102649,143,0.03115507563465627,0.9838659629328501,0.23631782758200778,143,0.019761889513768727,89.42657342657343,84.33722462764717,143,7.0526330241043205,60.45454545454545,44.98743600392699,143,3.7620383908989274,0.7806753586994863,0.13303924871874578,143,0.011125300875839725,418.86713286713285,405.9643403087087,143,33.94844359309572,7.13986013986014,6.02880573346419,143,0.5041540624494366,50.5418765761349,16.945766649076404,143,1.4170761963734773,9.32299782861101,2.8436225601785843,143,0.23779566454252482,11.874700244844403,3.3495952688405386,143,0.28010722803254534,6.313380585840734,3.2606301931752726,143,0.2726675946630699,8.099802442964691,3.421553577848304,143,0.2861246841286818,33.81781471958853,8.977334802317653,143,0.7507224499596726,2.604014876291618,1.4028341606723103,143,0.11731088582272228,2.3469373700137406,0.518571455572609,143,0.04336512363403412,0.7009656081198169,0.4071184321319659,143,0.03404495359969706,0.36963563299073526,0.054809472121197876,143,0.004583398313405811,0.09165763318568736,0.0628764682984618,143,0.005257994423205282,2990218.1748251747,1962081.5461532255,143,164077.5015952994,2329389.6214285716,1271632.1989922207,140,106339.22660749915,-1,0,143,0,660001.7412587412,2.0784382229695098,143,0.17380773572446193,3,2011-07-01T00:00:00Z
15,3,"Aktuelt somatisk, Psykiatri",5.059711855416013,1.017407962597808,110,0.09700604303375888,4.4409090909090905,1.2015506383893457,110,0.11456335827884,2.7199384764785535,0.8939151696627633,110,0.08523146722325714,9.666118982028074,5.770865375780387,110,0.5502304243379306,9.222727272727273,5.936045375128095,110,0.5659797193248957,3.062342585648459,3.207961710998091,110,0.30586714791689595,1.8242166991595192,0.3074668726444912,110,0.029315816049886135,1.459090909090909,0.5381407773500092,110,0.051309709895077577,0.9405843558496049,0.29719107948122264,110,0.02833605761428591,30.072727272727274,27.441918344059,110,2.616484251819261,25.136363636363637,19.988747877278808,110,1.9058523306847586,0.9081533501697546,0.09707883638599507,110,0.009256103870154011,152.28181818181818,142.7372084481232,110,13.609458834863538,3.4,3.180214060073614,110,0.3032215132073027,42.695156484346214,25.00451374754881,110,2.3840868420564894,9.705543453073275,3.692698481982495,110,0.3520849855934297,11.900118806339872,5.194372825700553,110,0.4952640163899394,7.234302330023456,4.703682955555159,110,0.4484785729793983,9.274768963592443,6.174014392622111,110,0.5886691748829033,36.031013256467524,15.02749841844808,110,1.432815755193755,2.4252641676505315,1.5697397966976026,110,0.14966881710011454,2.0391697359785312,0.723526324262784,110,0.06898552825189401,0.470762067482141,0.4472594234454542,110,0.042644512794279346,0.3989888761295562,0.07913527400090362,110,0.007545252324956098,0.06608606287249456,0.07041828971117216,110,0.0067141204838260474,3091958.6272727274,1884704.5708257426,110,179699.53000625153,2130649.7685185187,1291074.0835693732,108,123099.0838627935,-1,0,110,0,660002.1636363637,2.6179594012053196,110,0.2496126349181957,3,2011-07-01T00:00:00Z
16,3,Journalnotat,5.879040030554523,2.4584392661119794,15,0.6347662890209387,5,2.8660575211055543,15,0.7400128699009548,2.8018868583522574,0.9930066260985727,15,0.2563932083702258,8.987037037037036,7.733739175478621,15,1.9968428687027053,9.066666666666666,7.88730142758116,15,2.0364924717026547,2.1992676733433743,3.036956651412138,15,0.7841388356048701,2.135107456955283,0.9236860287206822,15,0.23849470709064455,1.7,1.161895003862225,15,0.3,0.9774993487277778,0.3460043437014936,15,0.0893379373914208,20.666666666666668,19.905730211125015,15,5.139637440119003,18.333333333333332,15.513435037626795,15,4.005551702879947,0.9455832404310665,0.06996044762562957,15,0.018063709903151967,100.73333333333333,91.89393471875735,15,23.72691191888125,2.4,2.0976176963403033,15,0.541602560309064,17.083066548990484,75.19759244302178,15,19.415934880447736,13.109212436516787,10.019052974292924,15,2.5869083542804256,14.83574053429126,8.628402316553888,15,2.227843898426047,10.753797062430323,10.540819956882801,15,2.721628009891858,11.877239478921506,7.691282149449847,15,1.9858805117201097,40.93164457657211,20.996033913645956,15,5.421152645597129,2.194444444444444,1.8839512962846168,15,0.486434133038413,1.8819512764112154,0.970366582499825,15,0.2505475742492019,0.44952157345055094,0.5315581914210747,15,0.13724773486093045,0.3778241184165795,0.12944590870568282,15,0.03342278991011968,0.0635106908992377,0.06951798527152168,15,0.017949466614566395,3052522.466666667,1597866.1332726963,15,412567.26157559955,3154096.272727273,1253684.831368801,11,323700.03155228123,-1,0,15,0,660006.3333333334,5.163977794953538,15,1.3333333333333335,3,2011-07-01T00:00:00Z
17,3,Konklusion,5.383381531777032,0.640186161953538,12,0.1848058264676743,4.291666666666667,0.8106768589869638,12,0.23402225138096194,3.552998690403465,0.4806133279487997,12,0.1387411171336807,12.71974191385956,2.781224117779196,12,0.8028702465382493,11.625,3.4451876845562683,12,0.9945400185436726,6.6494038191713605,3.034758071409402,12,0.8760591947268039,1.9387740142219057,0.18371365033419923,12,0.05303356273712936,1.4166666666666667,0.5149286505444373,12,0.1486470975026408,1.2142270665876345,0.15495074413584842,12,0.04473042691898247,116.25,59.87430014774133,12,17.284221653919456,81.41666666666667,34.1319853545384,12,9.853055466209558,0.7495024194831883,0.11861666422511297,12,0.03424168151037222,618.4166666666666,294.213113338964,12,84.93201009268437,9.333333333333334,4.51931880090821,12,1.304614963129046,29.904180354259342,16.279640390831876,12,4.6995273809785445,12.248232714223718,2.589708071359969,12,0.7475843260611124,15.292686528822566,3.2718957953426053,12,0.944514959100729,10.2855979715996,3.4507610910542663,12,0.9961489224146337,13.382267901882834,4.014519586759142,12,1.1588919820412078,43.75377107891339,8.877001629516743,12,2.56256964019912,3.987317747611865,1.3466940301324224,12,0.388757080406508,2.3686708857078664,0.3371997932063762,12,0.09734119568919376,0.7814329938576602,0.4389537290843316,12,0.12671502682431446,0.37288575203165575,0.032849834980663864,12,0.009482930534460534,0.09257449503288252,0.06110253274677869,12,0.0176387818647603,3561909.75,1897781.007405377,12,547842.1877442269,2383819.4166666665,1434153.4156701178,12,414004.43029818183,-1,0,12,0,660001,0,12,0,3,2011-07-01T00:00:00Z
18,3,Kontaktårsag,5.71205906644838,1.7408905085442705,136,0.14928012955168254,4.904411764705882,2.093654173822475,136,0.17952936429413135,3.082594676309256,1.2199234225528186,136,0.10460757047500768,9.936708818142641,5.315566967885108,136,0.45580610711127584,9.474264705882353,5.20481253547251,136,0.44630899288276465,3.6579527997764023,3.942593999624479,136,0.33807464636347156,2.0473995994280045,0.5902004417313608,136,0.05060927035370605,1.625,0.8136565842153783,136,0.06977047649241198,1.087946697012294,0.43037080287885965,136,0.03690399189018499,46.35294117647059,73.37186153669182,136,6.291585221407356,33.86764705882353,38.98733105216111,136,3.343136056964115,0.893933981476696,0.12251521856957413,136,0.010505593321553593,237.75,359.1253108441243,136,30.794741349315498,4.044117647058823,5.018288991366625,136,0.430314730927802,23.539234437976074,47.889495546462484,136,4.1064903647033955,12.444631712326084,6.366910313894652,136,0.5459580552810899,16.07073275095094,7.865134655256601,136,0.6744297326659106,10.44215261204319,7.447696449608222,136,0.638634701839348,12.504289175155781,7.337988186220595,136,0.6292272958646383,45.34709188328964,19.538556853446956,136,1.6754174280463106,3.0121451465201465,1.7676247325340053,136,0.15157257034624375,2.046519337582531,0.7683422708658989,136,0.06588480617934198,0.450152305180497,0.42511490899132404,136,0.03645330270749923,0.35911133882436413,0.10446860841549854,136,0.008958109267532396,0.05784019540361028,0.06688555202127888,136,0.0057353887690624996,3112464.095588235,1908491.7434450844,136,163651.81687849597,2484273.661654135,1234110.3214030145,133,105824.08701519195,-1,0,136,0,660002.4117647059,2.9223800250571914,136,0.2505920197736054,3,2011-07-01T00:00:00Z
19,3,Medicin,4.474063923438609,0.9488094781598909,528,0.041291632476655675,3.6458333333333335,1.0447944817864474,528,0.04546884358620818,2.868298124658885,0.9748813946334455,528,0.04242626700315295,10.074460607326339,6.9020516910391105,528,0.30037324491528705,9.741477272727273,7.044917105016942,528,0.3065906640108875,3.5021005550994126,3.380971024752016,528,0.14713787771074113,1.6550217792656836,0.2786410814091689,528,0.012126296576167218,1.1695075757575757,0.38736954581883165,528,0.01685809563119138,0.9482663261043769,0.3073018728034011,528,0.013373597422103013,34.683712121212125,42.80205043777551,528,1.8627201525763784,26.560606060606062,24.36947030084872,528,1.060545066713435,0.8699315800364492,0.13168528235800323,528,0.005730866319186354,157.89204545454547,202.16833521111084,528,8.798247475503988,3.7007575757575757,3.5326398085596415,528,0.15373841430246188,56.59457995768695,25.00891764285748,528,1.0883734403144318,7.868296632192339,4.377761637044261,528,0.19051762102736086,11.142366062906182,4.971517007041976,528,0.21635750678243848,4.680071383059019,5.6910746998751325,528,0.2476722359057599,6.414063972381177,6.293639126939313,528,0.27389548666216507,32.723726956897345,13.544577975313207,528,0.5894520962129235,2.244115488632176,1.7863904343901664,528,0.07774266486008025,2.099061888258141,0.7074916725050183,528,0.030789622989462466,0.5731168525055628,0.43586310042306287,528,0.018968506709807428,0.40788994922437766,0.07422775251210717,528,0.003230348291041818,0.07857592916243591,0.0740526506156356,528,0.003222727959119028,3121387.4943181816,1958025.4710625003,528,85212.12107602778,2118687.9736308316,1259525.0189898463,493,54813.790730827044,-1,0,528,0,660002.1818181818,2.899501185445686,528,0.126184592450591,3,2011-07-01T00:00:00Z
20,3,Objektivt psykisk,5.454650987688265,1.0211642702927384,280,0.06102623753419805,4.776785714285714,1.2976393056381743,280,0.07754878113477814,3.1791620623862045,0.6928658307166075,280,0.04140665316513649,8.23302273327746,3.973633255901814,280,0.23747000752282132,7.6571428571428575,4.086250094664973,280,0.24420015090194758,3.5835613902848875,2.920495935865132,280,0.17453301479954156,1.969724654745344,0.3384386337070016,280,0.020225576875532583,1.6517857142857142,0.5212306472271241,280,0.031149489081387084,1.082986458794301,0.26302700070886004,280,0.015718869813732366,37.160714285714285,35.421262464985865,280,2.116825313844679,30.17142857142857,23.125167551737974,280,1.381993092674431,0.8838898773044079,0.0992490521210718,280,0.005931265327221272,202.61785714285713,178.84734595929015,280,10.688173229703478,4.575,3.5723073675588726,280,0.2134861983521201,31.839776134267304,27.527324467136786,280,1.6450722870776262,10.863629791973269,3.7621722669246562,280,0.22483279633363892,13.488501814270373,4.421583059279956,280,0.2642401285499848,8.377917518650461,4.476793224713844,280,0.26753956701261805,11.735397913184922,5.513557859756856,280,0.3294981046600951,40.747469611612836,12.279668861214308,280,0.7338505768038017,2.476183999240722,1.2302421627061932,280,0.07352103146379296,2.027357902713429,0.569013271673549,280,0.03400504706975947,0.5995171130671164,0.3708643758670326,280,0.022163385610961064,0.3903467275421321,0.07327542983686759,280,0.00437904450511496,0.08490890053090493,0.06359746229520018,280,0.003800675320814432,3226754.2892857143,1914294.2219539082,280,114400.96103814174,2091004.3419117648,1338672.1336093012,272,80000.96163042751,-1,0,280,0,660001.7214285714,1.7943274102408988,280,0.10723157276085658,3,2011-07-01T00:00:00Z
21,3,"Objektivt, somatisk",4.818356709115323,0.9880530770048931,48,0.14261317749560326,4.322916666666667,1.0890635413799878,48,0.15719278219508578,2.7759520484937075,1.0673332867002505,48,0.1540562900978594,7.150427155894431,5.290413651265581,48,0.7636054364206635,6.552083333333333,5.454102090163796,48,0.787231827485942,3.0087739813747163,2.6658402688011917,48,0.3847808992022282,1.8032246029964352,0.40252556245724025,48,0.058099560460098294,1.40625,0.6071931411324554,48,0.08764078087072939,0.9686442130527538,0.452380616402009,48,0.06529551766396717,83.875,220.95081044951584,48,31.891502472673483,49,89.12386790185462,48,12.863922281089105,0.8597134453654246,0.1321197183253187,48,0.019069838735095074,417.3125,1063.195147441218,48,153.45900114407277,9.354166666666666,16.668851807109444,48,2.405941519479155,47.024515023268755,34.38557652221817,48,4.963130465335785,8.476716906156765,5.146819695875715,48,0.7428794342210782,10.873090255292793,5.570215403134446,48,0.8039913406109682,4.839673677880389,5.395211073237067,48,0.7787316413670674,6.109987913977084,8.920728774607205,48,1.2875962898467777,29.888276892815004,15.013764790611557,48,2.1670502858523273,1.7150583318207973,1.4640028252069948,48,0.21131060630690773,1.7735394767724932,0.8397012345807993,48,0.12120043345602134,0.5928354247805706,0.4510819949647163,48,0.0651080778048681,0.4093227126456928,0.09698274216515296,48,0.013998253073949788,0.08964120450302893,0.07130764158361225,48,0.010292371515893975,2794229.8541666665,1940944.5308438241,48,280151.21184120345,2015350.4444444445,1155790.046184733,45,166823.9235728614,-1,0,48,0,660003.375,3.7959945295014057,48,0.5479046158640265,3,2011-07-01T00:00:00Z
22,3,"Observation af patient, Psykiatri",4.372059191161887,0.5112182515438938,848,0.017544964972639902,3.731132075471698,0.7229564393738063,848,0.024811800766602322,2.458628905790151,0.549311897105445,848,0.018852335503795888,13.046501689501193,7.516444691186026,848,0.25796371398590606,12.41804245283019,7.699380826580631,848,0.26424206589927257,5.596728777304351,4.4036692644832724,848,0.15113353790306938,1.6296965686543825,0.18196907498358086,848,0.006245162485980782,1.161556603773585,0.35768959732133593,848,0.012275875200323666,0.854925575194009,0.1981587625504237,848,0.006800791124865267,70.19905771495877,75.0990333521798,849,2.5773921523026417,48.72202591283863,37.40494868940306,849,1.2837345156927003,0.8036106591908393,0.12967517190185573,848,0.00445044037838655,311.8751472320377,339.2418794748525,849,11.642751162861744,5.698468786808009,6.383647299256162,849,0.2190862081408301,55.72047107699555,16.079428703826263,848,0.5518445645019578,8.72855516902718,3.3525548315519087,848,0.1150593839535139,10.684587380224412,4.031654444055026,848,0.1383660223184736,5.6856496351230845,4.103953569670416,848,0.14084732188601373,6.952481552271618,3.4052567529002173,848,0.1168681092117659,30.122728511850276,10.485737158215812,848,0.3598695676408358,2.169684078259061,1.4236341762515081,848,0.04885899844294032,2.3628564092178537,0.5443765346270207,848,0.018682954302029858,0.6019089049799357,0.38679874974963946,848,0.013274898725394292,0.38962751180620075,0.05694781142595555,848,0.001954443828481161,0.07226081157512962,0.05618825363542869,848,0.0019283758725949156,2540050.1931684334,1993882.5544327355,849,68429.87211710779,1884758.3995271868,1071866.1183717656,846,36786.3499501395,-1,0,849,0,660002.359246172,2.73418046724046,849,0.09383683071034314,3,2011-07-01T00:00:00Z
23,3,Ordination,4.988694876512396,1.073814818731839,40,0.1697850306216726,4.0875,1.6286202277246362,40,0.25750746815159775,3.3331436592180568,1.3785806550530177,40,0.21797274041072243,5.745337301587302,4.584780787382833,40,0.7249174930354962,5.35,4.526559796329171,40,0.7157119460674033,1.980783876185503,2.4810654783876833,40,0.3922908967860172,1.8004165016117628,0.37052011961203357,40,0.05858437484460247,1.3125,0.5272996034465338,40,0.08337338780973096,1.1145264341190155,0.462787909838449,40,0.07317319343390725,15.95,20.278762416089524,40,3.2063538682131023,13.3,13.05452078095986,40,2.0641009714916616,0.9274212496413036,0.11248062353558139,40,0.017784748150418937,81.85,111.17220414455664,40,17.5778688799005,3.025,2.1422190747219494,40,0.33871457615898976,48.688246602533766,31.80469001634378,40,5.028763036363211,7.895596266637851,4.764931858162604,40,0.7534018783646103,10.714384201424265,5.353984772374917,40,0.8465393219281443,4.939421519167034,5.3560828890169505,40,0.8468710632974207,5.010543295220524,8.806388642400707,40,1.3924123035312148,33.977010417322504,15.315190175733544,40,2.421544187697621,1.531388888888889,1.3132797507399954,40,0.2076477608658292,1.4375084791472166,0.6841672214053396,40,0.10817633600347891,0.4568223031560027,0.40257102791085586,40,0.06365206840967604,0.39863075543583715,0.09421177364426175,40,0.014896189356004449,0.08600759502196914,0.08324702682287805,40,0.013162510659871254,3140664.025,2018340.0994337094,40,319127.59035306226,1825543.35,1266001.3999105468,40,200172.3972339508,-1,0,40,0,660002.05,3.03779609721209,40,0.4803177367171946,3,2011-07-01T00:00:00Z
24,3,Plan,5.605661738189687,0.37714061643523433,2,0.21774223642122376,4.5,0.7071067811865476,2,0.4082482904638631,4.045601358991231,0.022393146339756104,2,0.012928689067261053,19.022727272727273,14.817101187590836,2,8.554657359265493,18.75,15.202795795510772,2,8.777338244973055,6.706991994052835,1.1214826770809245,2,0.647488325504174,2.025784349080418,0.2042526259395686,2,0.11792530856889794,1.5,0.7071067811865476,2,0.4082482904638631,1.3612306984842815,0.027976870619041985,2,0.01615245378298727,51,47.50789408087881,3,27.428695436227613,36.666666666666664,34.31229128655406,3,19.810210610804837,0.717634331049405,0.008159905156137622,2,0.004711123438457872,293,280.4763804672329,3,161.93311376408883,4.333333333333333,5.8594652770823155,3,3.38296385503074,16.14557588597846,2.240414449082792,2,1.2935038852742773,15.733118955512577,3.3684884770735204,2,1.9447977290005496,18.359181064157625,1.2705945953153277,2,0.7335781316361881,14.484030423237058,5.632218290385465,2,3.251762746088782,14.927681211684094,0.4777930465361911,2,0.27585394403460134,52.578443103956985,8.110679137390257,2,4.682702783282946,5.886363636363637,3.6962399925660434,2,2.134025154697466,2.3405676331445155,1.1215399239908406,2,0.6475213770230241,0.7560804816300206,0.3269096283395225,2,0.18874136192250385,0.35992797116869224,0.05337107489825331,2,0.030813804459446228,0.14145250339742935,0.08606713384724102,2,0.04969088289508416,2087758,1974811.1720296196,3,1140157.7617699814,684451.5,357382.37381339894,2,206334.80972479336,-1,0,3,0,660001,0,3,0,3,2011-07-01T00:00:00Z
